metering_point_id,energy_type,timestamp,value_kwh
energy_community_consumption,consumption,2025-06-09T15:00:00,17.51
energy_community_consumption,consumption,2025-06-09T15:15:00,13.959
energy_community_consumption,consumption,2025-06-09T15:30:00,18.557
energy_community_consumption,consumption,2025-06-09T15:45:00,20.257
energy_community_consumption,consumption,2025-06-09T16:00:00,25.885
energy_community_consumption,consumption,2025-06-09T16:15:00,29.917
energy_community_consumption,consumption,2025-06-09T16:30:00,31.493
energy_community_consumption,consumption,2025-06-09T16:45:00,37.621
energy_community_consumption,consumption,2025-06-09T17:00:00,35.812
energy_community_consumption,consumption,2025-06-09T17:15:00,47.45
energy_community_consumption,consumption,2025-06-09T17:30:00,53.061
energy_community_consumption,consumption,2025-06-09T17:45:00,59.168
energy_community_consumption,consumption,2025-06-09T18:00:00,59.476
energy_community_consumption,consumption,2025-06-09T18:15:00,66.586
energy_community_consumption,consumption,2025-06-09T18:30:00,71.382
energy_community_consumption,consumption,2025-06-09T18:45:00,71.014
energy_community_consumption,consumption,2025-06-09T19:00:00,73.678
energy_community_consumption,consumption,2025-06-09T19:15:00,71.934
energy_community_consumption,consumption,2025-06-09T19:30:00,66.453
energy_community_consumption,consumption,2025-06-09T19:45:00,66.908
energy_community_consumption,consumption,2025-06-09T20:00:00,59.108
energy_community_consumption,consumption,2025-06-09T20:15:00,55.81
energy_community_consumption,consumption,2025-06-09T20:30:00,46.621
energy_community_consumption,consumption,2025-06-09T20:45:00,47.745
energy_community_consumption,consumption,2025-06-09T21:00:00,37.484
energy_community_consumption,consumption,2025-06-09T21:15:00,39.803
energy_community_consumption,consumption,2025-06-09T21:30:00,27.931
energy_community_consumption,consumption,2025-06-09T21:45:00,29.477
energy_community_consumption,consumption,2025-06-09T22:00:00,26.913
energy_community_consumption,consumption,2025-06-09T22:15:00,18.002
energy_community_consumption,consumption,2025-06-09T22:30:00,14.614
energy_community_consumption,consumption,2025-06-09T22:45:00,15.994
energy_community_consumption,consumption,2025-06-09T23:00:00,13.776
energy_community_consumption,consumption,2025-06-09T23:15:00,11.897
energy_community_consumption,consumption,2025-06-09T23:30:00,8.457
energy_community_consumption,consumption,2025-06-09T23:45:00,14.661
energy_community_consumption,consumption,2025-06-10T00:00:00,11.114
energy_community_consumption,consumption,2025-06-10T00:15:00,6.857
energy_community_consumption,consumption,2025-06-10T00:30:00,7.466
energy_community_consumption,consumption,2025-06-10T00:45:00,14.517
energy_community_consumption,consumption,2025-06-10T01:00:00,11.836
energy_community_consumption,consumption,2025-06-10T01:15:00,12.396
energy_community_consumption,consumption,2025-06-10T01:30:00,13.472
energy_community_consumption,consumption,2025-06-10T01:45:00,12.906
energy_community_consumption,consumption,2025-06-10T02:00:00,13.324
energy_community_consumption,consumption,2025-06-10T02:15:00,7.263
energy_community_consumption,consumption,2025-06-10T02:30:00,14.483
energy_community_consumption,consumption,2025-06-10T02:45:00,10.604
energy_community_consumption,consumption,2025-06-10T03:00:00,14.268
energy_community_consumption,consumption,2025-06-10T03:15:00,11.163
energy_community_consumption,consumption,2025-06-10T03:30:00,6.764
energy_community_consumption,consumption,2025-06-10T03:45:00,10.238
energy_community_consumption,consumption,2025-06-10T04:00:00,9.478
energy_community_consumption,consumption,2025-06-10T04:15:00,14.697
energy_community_consumption,consumption,2025-06-10T04:30:00,18.376
energy_community_consumption,consumption,2025-06-10T04:45:00,12.905
energy_community_consumption,consumption,2025-06-10T05:00:00,20.999
energy_community_consumption,consumption,2025-06-10T05:15:00,23.507
energy_community_consumption,consumption,2025-06-10T05:30:00,29.037
energy_community_consumption,consumption,2025-06-10T05:45:00,25.381
energy_community_consumption,consumption,2025-06-10T06:00:00,37.242
energy_community_consumption,consumption,2025-06-10T06:15:00,35.956
energy_community_consumption,consumption,2025-06-10T06:30:00,45.838
energy_community_consumption,consumption,2025-06-10T06:45:00,41.471
energy_community_consumption,consumption,2025-06-10T07:00:00,52.037
energy_community_consumption,consumption,2025-06-10T07:15:00,46.596
energy_community_consumption,consumption,2025-06-10T07:30:00,51.946
energy_community_consumption,consumption,2025-06-10T07:45:00,47.813
energy_community_consumption,consumption,2025-06-10T08:00:00,48.656
energy_community_consumption,consumption,2025-06-10T08:15:00,46.617
energy_community_consumption,consumption,2025-06-10T08:30:00,37.174
energy_community_consumption,consumption,2025-06-10T08:45:00,40.67
energy_community_consumption,consumption,2025-06-10T09:00:00,37.187
energy_community_consumption,consumption,2025-06-10T09:15:00,24.664
energy_community_consumption,consumption,2025-06-10T09:30:00,26.821
energy_community_consumption,consumption,2025-06-10T09:45:00,19.975
energy_community_consumption,consumption,2025-06-10T10:00:00,13.641
energy_community_consumption,consumption,2025-06-10T10:15:00,17.497
energy_community_consumption,consumption,2025-06-10T10:30:00,14.406
energy_community_consumption,consumption,2025-06-10T10:45:00,17.416
energy_community_consumption,consumption,2025-06-10T11:00:00,16.368
energy_community_consumption,consumption,2025-06-10T11:15:00,11.779
energy_community_consumption,consumption,2025-06-10T11:30:00,5.894
energy_community_consumption,consumption,2025-06-10T11:45:00,8.651
energy_community_consumption,consumption,2025-06-10T12:00:00,10.148
energy_community_consumption,consumption,2025-06-10T12:15:00,11.973
energy_community_consumption,consumption,2025-06-10T12:30:00,13.378
energy_community_consumption,consumption,2025-06-10T12:45:00,7.372
energy_community_consumption,consumption,2025-06-10T13:00:00,7.111
energy_community_consumption,consumption,2025-06-10T13:15:00,11.534
energy_community_consumption,consumption,2025-06-10T13:30:00,6.592
energy_community_consumption,consumption,2025-06-10T13:45:00,12.363
energy_community_consumption,consumption,2025-06-10T14:00:00,11.054
energy_community_consumption,consumption,2025-06-10T14:15:00,12.167
energy_community_consumption,consumption,2025-06-10T14:30:00,16.316
energy_community_consumption,consumption,2025-06-10T14:45:00,9.088
energy_community_consumption,consumption,2025-06-10T15:00:00,13.981
energy_community_consumption,consumption,2025-06-10T15:15:00,15.601
energy_community_consumption,consumption,2025-06-10T15:30:00,13.258
energy_community_consumption,consumption,2025-06-10T15:45:00,20.534
energy_community_consumption,consumption,2025-06-10T16:00:00,25.435
energy_community_consumption,consumption,2025-06-10T16:15:00,27.832
energy_community_consumption,consumption,2025-06-10T16:30:00,28.863
energy_community_consumption,consumption,2025-06-10T16:45:00,31.183
energy_community_consumption,consumption,2025-06-10T17:00:00,44.191
energy_community_consumption,consumption,2025-06-10T17:15:00,43.117
energy_community_consumption,consumption,2025-06-10T17:30:00,49.313
energy_community_consumption,consumption,2025-06-10T17:45:00,54.496
energy_community_consumption,consumption,2025-06-10T18:00:00,60.326
energy_community_consumption,consumption,2025-06-10T18:15:00,62.898
energy_community_consumption,consumption,2025-06-10T18:30:00,65.829
energy_community_consumption,consumption,2025-06-10T18:45:00,65.45
energy_community_consumption,consumption,2025-06-10T19:00:00,72.289
energy_community_consumption,consumption,2025-06-10T19:15:00,68.039
energy_community_consumption,consumption,2025-06-10T19:30:00,71.412
energy_community_consumption,consumption,2025-06-10T19:45:00,67.806
energy_community_consumption,consumption,2025-06-10T20:00:00,60.547
energy_community_consumption,consumption,2025-06-10T20:15:00,59.703
energy_community_consumption,consumption,2025-06-10T20:30:00,51.483
energy_community_consumption,consumption,2025-06-10T20:45:00,43.396
energy_community_consumption,consumption,2025-06-10T21:00:00,40.068
energy_community_consumption,consumption,2025-06-10T21:15:00,39.321
energy_community_consumption,consumption,2025-06-10T21:30:00,26.63
energy_community_consumption,consumption,2025-06-10T21:45:00,31.61
energy_community_consumption,consumption,2025-06-10T22:00:00,21.045
energy_community_consumption,consumption,2025-06-10T22:15:00,23.784
energy_community_consumption,consumption,2025-06-10T22:30:00,19.76
energy_community_consumption,consumption,2025-06-10T22:45:00,17.191
energy_community_consumption,consumption,2025-06-10T23:00:00,10.26
energy_community_consumption,consumption,2025-06-10T23:15:00,17.46
energy_community_consumption,consumption,2025-06-10T23:30:00,14.978
energy_community_consumption,consumption,2025-06-10T23:45:00,6.748
energy_community_consumption,consumption,2025-06-11T00:00:00,8.539
energy_community_consumption,consumption,2025-06-11T00:15:00,9.566
energy_community_consumption,consumption,2025-06-11T00:30:00,11.157
energy_community_consumption,consumption,2025-06-11T00:45:00,14.48
energy_community_consumption,consumption,2025-06-11T01:00:00,6.221
energy_community_consumption,consumption,2025-06-11T01:15:00,10.92
energy_community_consumption,consumption,2025-06-11T01:30:00,9.734
energy_community_consumption,consumption,2025-06-11T01:45:00,5.612
energy_community_consumption,consumption,2025-06-11T02:00:00,12.346
energy_community_consumption,consumption,2025-06-11T02:15:00,6.357
energy_community_consumption,consumption,2025-06-11T02:30:00,9.857
energy_community_consumption,consumption,2025-06-11T02:45:00,7.859
energy_community_consumption,consumption,2025-06-11T03:00:00,6.551
energy_community_consumption,consumption,2025-06-11T03:15:00,13.884
energy_community_consumption,consumption,2025-06-11T03:30:00,11.0
energy_community_consumption,consumption,2025-06-11T03:45:00,14.754
energy_community_consumption,consumption,2025-06-11T04:00:00,10.354
energy_community_consumption,consumption,2025-06-11T04:15:00,9.481
energy_community_consumption,consumption,2025-06-11T04:30:00,10.584
energy_community_consumption,consumption,2025-06-11T04:45:00,14.348
energy_community_consumption,consumption,2025-06-11T05:00:00,21.475
energy_community_consumption,consumption,2025-06-11T05:15:00,24.376
energy_community_consumption,consumption,2025-06-11T05:30:00,23.997
energy_community_consumption,consumption,2025-06-11T05:45:00,24.185
energy_community_consumption,consumption,2025-06-11T06:00:00,31.036
energy_community_consumption,consumption,2025-06-11T06:15:00,39.795
energy_community_consumption,consumption,2025-06-11T06:30:00,41.216
energy_community_consumption,consumption,2025-06-11T06:45:00,47.676
energy_community_consumption,consumption,2025-06-11T07:00:00,47.074
energy_community_consumption,consumption,2025-06-11T07:15:00,48.802
energy_community_consumption,consumption,2025-06-11T07:30:00,47.987
energy_community_consumption,consumption,2025-06-11T07:45:00,46.056
energy_community_consumption,consumption,2025-06-11T08:00:00,47.504
energy_community_consumption,consumption,2025-06-11T08:15:00,43.132
energy_community_consumption,consumption,2025-06-11T08:30:00,39.525
energy_community_consumption,consumption,2025-06-11T08:45:00,39.473
energy_community_consumption,consumption,2025-06-11T09:00:00,34.484
energy_community_consumption,consumption,2025-06-11T09:15:00,29.015
energy_community_consumption,consumption,2025-06-11T09:30:00,23.111
energy_community_consumption,consumption,2025-06-11T09:45:00,22.166
energy_community_consumption,consumption,2025-06-11T10:00:00,23.03
energy_community_consumption,consumption,2025-06-11T10:15:00,19.005
energy_community_consumption,consumption,2025-06-11T10:30:00,12.39
energy_community_consumption,consumption,2025-06-11T10:45:00,14.98
energy_community_consumption,consumption,2025-06-11T11:00:00,13.009
energy_community_consumption,consumption,2025-06-11T11:15:00,7.97
energy_community_consumption,consumption,2025-06-11T11:30:00,7.027
energy_community_consumption,consumption,2025-06-11T11:45:00,15.027
energy_community_consumption,consumption,2025-06-11T12:00:00,14.375
energy_community_consumption,consumption,2025-06-11T12:15:00,14.849
energy_community_consumption,consumption,2025-06-11T12:30:00,13.254
energy_community_consumption,consumption,2025-06-11T12:45:00,9.411
energy_community_consumption,consumption,2025-06-11T13:00:00,8.492
energy_community_consumption,consumption,2025-06-11T13:15:00,6.614
energy_community_consumption,consumption,2025-06-11T13:30:00,13.903
energy_community_consumption,consumption,2025-06-11T13:45:00,14.434
energy_community_consumption,consumption,2025-06-11T14:00:00,6.36
energy_community_consumption,consumption,2025-06-11T14:15:00,14.413
energy_community_consumption,consumption,2025-06-11T14:30:00,10.778
energy_community_consumption,consumption,2025-06-11T14:45:00,10.252
energy_community_consumption,consumption,2025-06-11T15:00:00,15.642
energy_community_consumption,consumption,2025-06-11T15:15:00,13.079
energy_community_consumption,consumption,2025-06-11T15:30:00,22.373
energy_community_consumption,consumption,2025-06-11T15:45:00,16.63
energy_community_consumption,consumption,2025-06-11T16:00:00,27.162
energy_community_consumption,consumption,2025-06-11T16:15:00,30.843
energy_community_consumption,consumption,2025-06-11T16:30:00,34.443
energy_community_consumption,consumption,2025-06-11T16:45:00,38.799
energy_community_consumption,consumption,2025-06-11T17:00:00,44.49
energy_community_consumption,consumption,2025-06-11T17:15:00,41.707
energy_community_consumption,consumption,2025-06-11T17:30:00,46.293
energy_community_consumption,consumption,2025-06-11T17:45:00,54.643
energy_community_consumption,consumption,2025-06-11T18:00:00,56.127
energy_community_consumption,consumption,2025-06-11T18:15:00,61.672
energy_community_consumption,consumption,2025-06-11T18:30:00,68.881
energy_community_consumption,consumption,2025-06-11T18:45:00,69.934
energy_community_consumption,consumption,2025-06-11T19:00:00,66.821
energy_community_consumption,consumption,2025-06-11T19:15:00,65.382
energy_community_consumption,consumption,2025-06-11T19:30:00,65.584
energy_community_consumption,consumption,2025-06-11T19:45:00,68.142
energy_community_consumption,consumption,2025-06-11T20:00:00,61.037
energy_community_consumption,consumption,2025-06-11T20:15:00,55.074
energy_community_consumption,consumption,2025-06-11T20:30:00,52.102
energy_community_consumption,consumption,2025-06-11T20:45:00,50.966
energy_community_consumption,consumption,2025-06-11T21:00:00,40.711
energy_community_consumption,consumption,2025-06-11T21:15:00,35.802
energy_community_consumption,consumption,2025-06-11T21:30:00,34.675
energy_community_consumption,consumption,2025-06-11T21:45:00,31.917
energy_community_consumption,consumption,2025-06-11T22:00:00,20.609
energy_community_consumption,consumption,2025-06-11T22:15:00,19.808
energy_community_consumption,consumption,2025-06-11T22:30:00,19.162
energy_community_consumption,consumption,2025-06-11T22:45:00,15.169
energy_community_consumption,consumption,2025-06-11T23:00:00,18.664
energy_community_consumption,consumption,2025-06-11T23:15:00,14.388
energy_community_consumption,consumption,2025-06-11T23:30:00,8.55
energy_community_consumption,consumption,2025-06-11T23:45:00,6.46
energy_community_consumption,consumption,2025-06-12T00:00:00,8.663
energy_community_consumption,consumption,2025-06-12T00:15:00,10.153
energy_community_consumption,consumption,2025-06-12T00:30:00,12.388
energy_community_consumption,consumption,2025-06-12T00:45:00,6.678
energy_community_consumption,consumption,2025-06-12T01:00:00,8.689
energy_community_consumption,consumption,2025-06-12T01:15:00,7.094
energy_community_consumption,consumption,2025-06-12T01:30:00,14.592
energy_community_consumption,consumption,2025-06-12T01:45:00,10.269
energy_community_consumption,consumption,2025-06-12T02:00:00,13.075
energy_community_consumption,consumption,2025-06-12T02:15:00,6.769
energy_community_consumption,consumption,2025-06-12T02:30:00,10.511
energy_community_consumption,consumption,2025-06-12T02:45:00,13.306
energy_community_consumption,consumption,2025-06-12T03:00:00,12.624
energy_community_consumption,consumption,2025-06-12T03:15:00,7.342
energy_community_consumption,consumption,2025-06-12T03:30:00,6.362
energy_community_consumption,consumption,2025-06-12T03:45:00,8.191
energy_community_consumption,consumption,2025-06-12T04:00:00,8.303
energy_community_consumption,consumption,2025-06-12T04:15:00,16.264
energy_community_consumption,consumption,2025-06-12T04:30:00,9.287
energy_community_consumption,consumption,2025-06-12T04:45:00,14.088
energy_community_consumption,consumption,2025-06-12T05:00:00,14.31
energy_community_consumption,consumption,2025-06-12T05:15:00,20.054
energy_community_consumption,consumption,2025-06-12T05:30:00,19.796
energy_community_consumption,consumption,2025-06-12T05:45:00,24.5
energy_community_consumption,consumption,2025-06-12T06:00:00,30.239
energy_community_consumption,consumption,2025-06-12T06:15:00,34.689
energy_community_consumption,consumption,2025-06-12T06:30:00,37.754
energy_community_consumption,consumption,2025-06-12T06:45:00,46.928
energy_community_consumption,consumption,2025-06-12T07:00:00,47.208
energy_community_consumption,consumption,2025-06-12T07:15:00,44.622
energy_community_consumption,consumption,2025-06-12T07:30:00,46.651
energy_community_consumption,consumption,2025-06-12T07:45:00,49.096
energy_community_consumption,consumption,2025-06-12T08:00:00,47.763
energy_community_consumption,consumption,2025-06-12T08:15:00,40.624
energy_community_consumption,consumption,2025-06-12T08:30:00,40.712
energy_community_consumption,consumption,2025-06-12T08:45:00,39.935
energy_community_consumption,consumption,2025-06-12T09:00:00,36.79
energy_community_consumption,consumption,2025-06-12T09:15:00,28.403
energy_community_consumption,consumption,2025-06-12T09:30:00,22.924
energy_community_consumption,consumption,2025-06-12T09:45:00,23.751
energy_community_consumption,consumption,2025-06-12T10:00:00,17.016
energy_community_consumption,consumption,2025-06-12T10:15:00,17.317
energy_community_consumption,consumption,2025-06-12T10:30:00,14.055
energy_community_consumption,consumption,2025-06-12T10:45:00,11.642
energy_community_consumption,consumption,2025-06-12T11:00:00,15.5
energy_community_consumption,consumption,2025-06-12T11:15:00,15.613
energy_community_consumption,consumption,2025-06-12T11:30:00,8.992
energy_community_consumption,consumption,2025-06-12T11:45:00,11.633
energy_community_consumption,consumption,2025-06-12T12:00:00,10.38
energy_community_consumption,consumption,2025-06-12T12:15:00,12.927
energy_community_consumption,consumption,2025-06-12T12:30:00,11.828
energy_community_consumption,consumption,2025-06-12T12:45:00,9.666
energy_community_consumption,consumption,2025-06-12T13:00:00,14.166
energy_community_consumption,consumption,2025-06-12T13:15:00,10.791
energy_community_consumption,consumption,2025-06-12T13:30:00,12.688
energy_community_consumption,consumption,2025-06-12T13:45:00,9.534
energy_community_consumption,consumption,2025-06-12T14:00:00,11.425
energy_community_consumption,consumption,2025-06-12T14:15:00,8.213
energy_community_consumption,consumption,2025-06-12T14:30:00,11.449
energy_community_consumption,consumption,2025-06-12T14:45:00,9.166
energy_community_consumption,consumption,2025-06-12T15:00:00,13.857
energy_community_consumption,consumption,2025-06-12T15:15:00,11.391
energy_community_consumption,consumption,2025-06-12T15:30:00,19.664
energy_community_consumption,consumption,2025-06-12T15:45:00,17.302
energy_community_consumption,consumption,2025-06-12T16:00:00,26.26
energy_community_consumption,consumption,2025-06-12T16:15:00,29.295
energy_community_consumption,consumption,2025-06-12T16:30:00,35.43
energy_community_consumption,consumption,2025-06-12T16:45:00,37.36
energy_community_consumption,consumption,2025-06-12T17:00:00,45.471
energy_community_consumption,consumption,2025-06-12T17:15:00,50.582
energy_community_consumption,consumption,2025-06-12T17:30:00,55.498
energy_community_consumption,consumption,2025-06-12T17:45:00,54.502
energy_community_consumption,consumption,2025-06-12T18:00:00,57.514
energy_community_consumption,consumption,2025-06-12T18:15:00,65.397
energy_community_consumption,consumption,2025-06-12T18:30:00,68.22
energy_community_consumption,consumption,2025-06-12T18:45:00,70.526
energy_community_consumption,consumption,2025-06-12T19:00:00,72.41
energy_community_consumption,consumption,2025-06-12T19:15:00,73.194
energy_community_consumption,consumption,2025-06-12T19:30:00,72.105
energy_community_consumption,consumption,2025-06-12T19:45:00,66.959
energy_community_consumption,consumption,2025-06-12T20:00:00,63.783
energy_community_consumption,consumption,2025-06-12T20:15:00,57.816
energy_community_consumption,consumption,2025-06-12T20:30:00,52.089
energy_community_consumption,consumption,2025-06-12T20:45:00,47.418
energy_community_consumption,consumption,2025-06-12T21:00:00,38.168
energy_community_consumption,consumption,2025-06-12T21:15:00,36.312
energy_community_consumption,consumption,2025-06-12T21:30:00,28.537
energy_community_consumption,consumption,2025-06-12T21:45:00,23.678
energy_community_consumption,consumption,2025-06-12T22:00:00,24.921
energy_community_consumption,consumption,2025-06-12T22:15:00,22.343
energy_community_consumption,consumption,2025-06-12T22:30:00,15.234
energy_community_consumption,consumption,2025-06-12T22:45:00,16.534
energy_community_consumption,consumption,2025-06-12T23:00:00,18.114
energy_community_consumption,consumption,2025-06-12T23:15:00,9.988
energy_community_consumption,consumption,2025-06-12T23:30:00,12.613
energy_community_consumption,consumption,2025-06-12T23:45:00,9.477
energy_community_consumption,consumption,2025-06-13T00:00:00,9.179
energy_community_consumption,consumption,2025-06-13T00:15:00,9.891
energy_community_consumption,consumption,2025-06-13T00:30:00,11.446
energy_community_consumption,consumption,2025-06-13T00:45:00,12.372
energy_community_consumption,consumption,2025-06-13T01:00:00,13.826
energy_community_consumption,consumption,2025-06-13T01:15:00,7.191
energy_community_consumption,consumption,2025-06-13T01:30:00,13.087
energy_community_consumption,consumption,2025-06-13T01:45:00,7.909
energy_community_consumption,consumption,2025-06-13T02:00:00,14.44
energy_community_consumption,consumption,2025-06-13T02:15:00,10.751
energy_community_consumption,consumption,2025-06-13T02:30:00,7.688
energy_community_consumption,consumption,2025-06-13T02:45:00,7.681
energy_community_consumption,consumption,2025-06-13T03:00:00,13.361
energy_community_consumption,consumption,2025-06-13T03:15:00,13.187
energy_community_consumption,consumption,2025-06-13T03:30:00,11.845
energy_community_consumption,consumption,2025-06-13T03:45:00,13.439
energy_community_consumption,consumption,2025-06-13T04:00:00,8.675
energy_community_consumption,consumption,2025-06-13T04:15:00,12.321
energy_community_consumption,consumption,2025-06-13T04:30:00,17.465
energy_community_consumption,consumption,2025-06-13T04:45:00,19.645
energy_community_consumption,consumption,2025-06-13T05:00:00,17.772
energy_community_consumption,consumption,2025-06-13T05:15:00,18.15
energy_community_consumption,consumption,2025-06-13T05:30:00,21.458
energy_community_consumption,consumption,2025-06-13T05:45:00,24.301
energy_community_consumption,consumption,2025-06-13T06:00:00,28.346
energy_community_consumption,consumption,2025-06-13T06:15:00,34.53
energy_community_consumption,consumption,2025-06-13T06:30:00,45.163
energy_community_consumption,consumption,2025-06-13T06:45:00,44.438
energy_community_consumption,consumption,2025-06-13T07:00:00,47.847
energy_community_consumption,consumption,2025-06-13T07:15:00,49.357
energy_community_consumption,consumption,2025-06-13T07:30:00,46.125
energy_community_consumption,consumption,2025-06-13T07:45:00,49.283
energy_community_consumption,consumption,2025-06-13T08:00:00,51.53
energy_community_consumption,consumption,2025-06-13T08:15:00,43.021
energy_community_consumption,consumption,2025-06-13T08:30:00,41.948
energy_community_consumption,consumption,2025-06-13T08:45:00,37.648
energy_community_consumption,consumption,2025-06-13T09:00:00,36.941
energy_community_consumption,consumption,2025-06-13T09:15:00,26.032
energy_community_consumption,consumption,2025-06-13T09:30:00,21.208
energy_community_consumption,consumption,2025-06-13T09:45:00,24.406
energy_community_consumption,consumption,2025-06-13T10:00:00,20.912
energy_community_consumption,consumption,2025-06-13T10:15:00,12.025
energy_community_consumption,consumption,2025-06-13T10:30:00,17.149
energy_community_consumption,consumption,2025-06-13T10:45:00,11.825
energy_community_consumption,consumption,2025-06-13T11:00:00,14.778
energy_community_consumption,consumption,2025-06-13T11:15:00,14.822
energy_community_consumption,consumption,2025-06-13T11:30:00,11.218
energy_community_consumption,consumption,2025-06-13T11:45:00,7.18
energy_community_consumption,consumption,2025-06-13T12:00:00,14.104
energy_community_consumption,consumption,2025-06-13T12:15:00,7.825
energy_community_consumption,consumption,2025-06-13T12:30:00,10.672
energy_community_consumption,consumption,2025-06-13T12:45:00,11.196
energy_community_consumption,consumption,2025-06-13T13:00:00,14.567
energy_community_consumption,consumption,2025-06-13T13:15:00,14.101
energy_community_consumption,consumption,2025-06-13T13:30:00,10.579
energy_community_consumption,consumption,2025-06-13T13:45:00,10.668
energy_community_consumption,consumption,2025-06-13T14:00:00,11.62
energy_community_consumption,consumption,2025-06-13T14:15:00,9.89
energy_community_consumption,consumption,2025-06-13T14:30:00,9.159
energy_community_consumption,consumption,2025-06-13T14:45:00,15.356
energy_community_consumption,consumption,2025-06-13T15:00:00,16.219
energy_community_consumption,consumption,2025-06-13T15:15:00,14.48
energy_community_consumption,consumption,2025-06-13T15:30:00,17.932
energy_community_consumption,consumption,2025-06-13T15:45:00,17.165
energy_community_consumption,consumption,2025-06-13T16:00:00,24.762
energy_community_consumption,consumption,2025-06-13T16:15:00,25.956
energy_community_consumption,consumption,2025-06-13T16:30:00,26.781
energy_community_consumption,consumption,2025-06-13T16:45:00,39.184
energy_community_consumption,consumption,2025-06-13T17:00:00,43.311
energy_community_consumption,consumption,2025-06-13T17:15:00,50.99
energy_community_consumption,consumption,2025-06-13T17:30:00,53.923
energy_community_consumption,consumption,2025-06-13T17:45:00,53.264
energy_community_consumption,consumption,2025-06-13T18:00:00,58.57
energy_community_consumption,consumption,2025-06-13T18:15:00,62.652
energy_community_consumption,consumption,2025-06-13T18:30:00,71.777
energy_community_consumption,consumption,2025-06-13T18:45:00,70.832
energy_community_consumption,consumption,2025-06-13T19:00:00,73.147
energy_community_consumption,consumption,2025-06-13T19:15:00,72.93
energy_community_consumption,consumption,2025-06-13T19:30:00,68.29
energy_community_consumption,consumption,2025-06-13T19:45:00,60.725
energy_community_consumption,consumption,2025-06-13T20:00:00,56.453
energy_community_consumption,consumption,2025-06-13T20:15:00,59.596
energy_community_consumption,consumption,2025-06-13T20:30:00,47.867
energy_community_consumption,consumption,2025-06-13T20:45:00,43.115
energy_community_consumption,consumption,2025-06-13T21:00:00,43.085
energy_community_consumption,consumption,2025-06-13T21:15:00,39.791
energy_community_consumption,consumption,2025-06-13T21:30:00,34.848
energy_community_consumption,consumption,2025-06-13T21:45:00,22.241
energy_community_consumption,consumption,2025-06-13T22:00:00,19.88
energy_community_consumption,consumption,2025-06-13T22:15:00,21.09
energy_community_consumption,consumption,2025-06-13T22:30:00,20.581
energy_community_consumption,consumption,2025-06-13T22:45:00,18.056
energy_community_consumption,consumption,2025-06-13T23:00:00,15.038
energy_community_consumption,consumption,2025-06-13T23:15:00,11.439
energy_community_consumption,consumption,2025-06-13T23:30:00,7.293
energy_community_consumption,consumption,2025-06-13T23:45:00,9.424
energy_community_consumption,consumption,2025-06-14T00:00:00,9.78
energy_community_consumption,consumption,2025-06-14T00:15:00,11.538
energy_community_consumption,consumption,2025-06-14T00:30:00,12.349
energy_community_consumption,consumption,2025-06-14T00:45:00,6.929
energy_community_consumption,consumption,2025-06-14T01:00:00,11.122
energy_community_consumption,consumption,2025-06-14T01:15:00,6.966
energy_community_consumption,consumption,2025-06-14T01:30:00,5.054
energy_community_consumption,consumption,2025-06-14T01:45:00,9.166
energy_community_consumption,consumption,2025-06-14T02:00:00,9.722
energy_community_consumption,consumption,2025-06-14T02:15:00,7.145
energy_community_consumption,consumption,2025-06-14T02:30:00,11.012
energy_community_consumption,consumption,2025-06-14T02:45:00,6.071
energy_community_consumption,consumption,2025-06-14T03:00:00,14.927
energy_community_consumption,consumption,2025-06-14T03:15:00,6.889
energy_community_consumption,consumption,2025-06-14T03:30:00,6.217
energy_community_consumption,consumption,2025-06-14T03:45:00,7.698
energy_community_consumption,consumption,2025-06-14T04:00:00,8.389
energy_community_consumption,consumption,2025-06-14T04:15:00,9.925
energy_community_consumption,consumption,2025-06-14T04:30:00,10.397
energy_community_consumption,consumption,2025-06-14T04:45:00,17.907
energy_community_consumption,consumption,2025-06-14T05:00:00,20.388
energy_community_consumption,consumption,2025-06-14T05:15:00,20.886
energy_community_consumption,consumption,2025-06-14T05:30:00,24.381
energy_community_consumption,consumption,2025-06-14T05:45:00,30.204
energy_community_consumption,consumption,2025-06-14T06:00:00,28.326
energy_community_consumption,consumption,2025-06-14T06:15:00,38.124
energy_community_consumption,consumption,2025-06-14T06:30:00,43.612
energy_community_consumption,consumption,2025-06-14T06:45:00,40.645
energy_community_consumption,consumption,2025-06-14T07:00:00,43.704
energy_community_consumption,consumption,2025-06-14T07:15:00,48.407
energy_community_consumption,consumption,2025-06-14T07:30:00,46.295
energy_community_consumption,consumption,2025-06-14T07:45:00,46.187
energy_community_consumption,consumption,2025-06-14T08:00:00,43.786
energy_community_consumption,consumption,2025-06-14T08:15:00,46.969
energy_community_consumption,consumption,2025-06-14T08:30:00,40.617
energy_community_consumption,consumption,2025-06-14T08:45:00,39.295
energy_community_consumption,consumption,2025-06-14T09:00:00,34.408
energy_community_consumption,consumption,2025-06-14T09:15:00,32.857
energy_community_consumption,consumption,2025-06-14T09:30:00,27.315
energy_community_consumption,consumption,2025-06-14T09:45:00,25.607
energy_community_consumption,consumption,2025-06-14T10:00:00,15.364
energy_community_consumption,consumption,2025-06-14T10:15:00,17.269
energy_community_consumption,consumption,2025-06-14T10:30:00,16.513
energy_community_consumption,consumption,2025-06-14T10:45:00,8.224
energy_community_consumption,consumption,2025-06-14T11:00:00,12.591
